"alles-umsonst_2006" "aus-großer-zeit_1978" "ein-kapitel-für-sich_1975" "heile-welt_1998" "herzlich-willkommen_1984" "hundstage_1988" "letzte-grüße_2003" "mark-und-bein_1991" "schöne-aussicht_1981" "tadellöser-wolff_1971" "uns-gehts-ja-noch-gold_1972"
"nun" 0.222824714883154 0.193538650023526 0.220747931971659 0.242799560778323 0.227634873662645 0.232641374373658 0.203260974772761 0.191868236105722 0.326657346980351 0.214376428752858 0.246428201920635
"vor" 0.205262175779063 0.195314233968696 0.178022525783596 0.260532112969998 0.23177368954742 0.262985901465874 0.273654385949475 0.278101151209417 0.179837163068753 0.198120396240792 0.203162181736096
"am" 0.248070864845285 0.240591624570531 0.233802917195789 0.235297327158768 0.207975498209962 0.185179421742243 0.22085932756694 0.191868236105722 0.237441254364212 0.179832359664719 0.237022545358779
"habe" 0.139402654138722 0.0381750548211543 0.405891358786598 0.212790626300103 0.171760859218178 0.231863309576422 0.309731009177541 0.185400767472944 0.0154547562012209 0.307848615697231 0.473104525061372
"ihn" 0.244777888763268 0.203304361721961 0.141231203788319 0.237343390873192 0.109678620946547 0.307335594908344 0.395962937869015 0.245763808045531 0.166489873622244 0.15240030480061 0.144847111052587
"einer" 0.186601977980967 0.200640985804206 0.258726070805493 0.217564774967092 0.232808393518614 0.186735551336715 0.239337598000827 0.2263614021472 0.186159563332888 0.218440436880874 0.20222161607991
"alles" 0.3281999495077 0.174895018599242 0.286022858092311 0.206652435156831 0.151066779794301 0.167283931405807 0.21206015116985 0.163842538697021 0.136282850138039 0.258064516129032 0.276526302918575
"über" 0.206359834473069 0.187324106215432 0.173275258429367 0.21620073249081 0.23694720940339 0.243534281534966 0.260455621353841 0.295347734230156 0.160869962276345 0.187960375920752 0.19375652517424
"sein" 0.21623876271912 0.227274744981756 0.163780723720908 0.227113072301071 0.141754444053556 0.259095577479693 0.21206015116985 0.187556590350537 0.186862052251126 0.193040386080772 0.195637656486611
"um" 0.251363840927302 0.189099690160602 0.135297119595533 0.217564774967092 0.194524346584442 0.276213003018891 0.230538421603738 0.27163368257664 0.158060006603396 0.194056388112776 0.142965979740216
"wurde" 0.172332414958893 0.0861158213407434 0.189890694169169 0.284402856304945 0.390083397140078 0.199962652889733 0.284213397625982 0.183244944595352 0.0372319126665777 0.248920497840996 0.177766909019084
"bei" 0.156965193242813 0.168680474791147 0.250418352935591 0.214836690014527 0.254537176913685 0.180511032958825 0.134627398875465 0.159530892941836 0.201614319534109 0.200152400304801 0.221973494859809
"des" 0.169039438876876 0.157139179147542 0.143604837465434 0.255757964303008 0.202801978353993 0.267654290249292 0.212940068809559 0.206958996248868 0.177729696314041 0.134112268224536 0.151431070645886
"zum" 0.149281582384773 0.203304361721961 0.189890694169169 0.218246796205234 0.22349605777787 0.143163922691482 0.155745422228479 0.129349372655543 0.169299829295193 0.229616459232918 0.240784807983521
"ihr" 0.329297608201706 0.205079945667131 0.164967540559465 0.151408714867381 0.19659375452683 0.175064579378171 0.135507316515174 0.219893933514422 0.193886941433499 0.143256286512573 0.186231999924755
"ganz" 0.187699636674972 0.197977609886451 0.113934416501501 0.19096594667958 0.206940794238768 0.157947153838972 0.192701963096254 0.12719354977795 0.190374496842312 0.259080518161036 0.164598989832485
"frau" 0.267828721337387 0.151812427312032 0.166154357398023 0.156864884772512 0.130372700370424 0.147054246677663 0.17158393974324 0.34493166041478 0.233226320854789 0.122936245872492 0.153312201958258
"seine" 0.196480906227018 0.147373467449107 0.117494867017173 0.218928817443375 0.084845725637895 0.229529115184713 0.262215456633259 0.187556590350537 0.174919740641091 0.143256286512573 0.103462222180419
"wird" 0.0439063477602274 0.56286011061888 0.0771430945062248 0.0566077627657325 0.0900192454938642 0.0427935638479973 0.0422360467060283 0.051739749062217 0.557776201080428 0.106680213360427 0.0696018585577366
"würde" 0.250266182233296 0.0452773906018342 0.134110302756976 0.233251263444344 0.136580924197587 0.276991067816128 0.2366978450817 0.224205579269607 0.0554966245407479 0.116840233680467 0.144847111052587
"hätte" 0.211848127943097 0.055043102300269 0.186330243653497 0.173233394487904 0.176934379074147 0.173508449783698 0.255176115515588 0.211270642004053 0.0793812477608166 0.19507239014478 0.157074464583
"sowtschick" 0 0 0 0.00545616990513085 0 1.17020945504342 0.349327302964443 0 0 0 0
"waren" 0.230508325741194 0.0994327009295182 0.16734117423658 0.198468180299135 0.188316122757279 0.185179421742243 0.200621221853635 0.224205579269607 0.0337194680753911 0.160528321056642 0.139203717115473
"denn" 0.194285588839006 0.183772938325092 0.16734117423658 0.170505309535339 0.0972621732922211 0.11826584917992 0.150465916390226 0.116414435389988 0.153845073093972 0.151384302768606 0.182469737300012
"gewesen" 0.17562539104091 0.0674721899164588 0.232616100357232 0.174597436964187 0.182107898930116 0.125268432355047 0.180383116140329 0.183244944595352 0.0505792021130867 0.183896367792736 0.181529171643827
"mir" 0.020855515186108 0.127842044052238 0.236176550872904 0.0245527645730888 0.488380274403493 0.0233419439170894 0.0316770350295212 0.00862329151036951 0.0280995567294926 0.50495300990602 0.26053668676342
"nur" 0.154769875854802 0.158914763092712 0.162593906882351 0.122081801627303 0.14278914802475 0.122934237963338 0.133747481235756 0.097012029491657 0.15946498443987 0.188976377952756 0.181529171643827
"jetzt" 0.188797295368978 0.112749580518293 0.181582976299268 0.158228927248795 0.110713324917741 0.145498117083191 0.129347893037212 0.122881904022765 0.164382406867532 0.140208280416561 0.158015030239186
"durch" 0.141597971526733 0.150036843366862 0.130549852241304 0.167777224582773 0.144858555967138 0.164949737014099 0.13902698707401 0.174621653084983 0.126448005282717 0.139192278384557 0.130738626209803
"werden" 0.140500312832728 0.199753193831621 0.0937585302460271 0.155500842296229 0.132442108312812 0.106594877221375 0.110869622603324 0.129349372655543 0.245168632464823 0.122936245872492 0.0978188282433055
"wohl" 0.115254162870597 0.172231642681487 0.2112533972632 0.127537971532434 0.112782732860129 0.0995922940462482 0.109109787323906 0.116414435389988 0.138390316892751 0.156464312928626 0.194697090830425
"mann" 0.230508325741194 0.0861158213407434 0.106813515470157 0.139814353818978 0.111748028888935 0.126824561949519 0.218219574647813 0.150907601431466 0.136985339056276 0.103632207264415 0.11192731308609
"vielleicht" 0.166844121488864 0.110973996573123 0.162593906882351 0.177325521916752 0.0879498375514765 0.132271015530173 0.191822045456545 0.189712413228129 0.0835961812702405 0.11988823977648 0.102521656524234
"alle" 0.0987892824605117 0.144710091531352 0.206506129908971 0.118671695436596 0.108643916975353 0.0995922940462482 0.124948304838667 0.0905445608588798 0.139092805810988 0.170688341376683 0.17870747467527
"sind" 0.0515899586182672 0.319605110130594 0.0878244460532406 0.0722942512429837 0.0993315812346088 0.0684697021567956 0.0615942347796246 0.0797654464709179 0.318227479961504 0.147320294640589 0.0724235555262935
"kann" 0.0570782520882957 0.255684088104475 0.0996926144388137 0.0934369096253657 0.0920886534362519 0.0552426006037783 0.0695134935370049 0.0776096235933256 0.359674326137505 0.116840233680467 0.0667801615891797
"du" 0.129523725892671 0.111861788545708 0.255165620289821 0.0606998901945807 0.104505101090578 0.0497961470231241 0.0510352231031175 0.0431164575518475 0.105373337735597 0.244856489712979 0.317911191790743
"s" 0.0823244020504264 0.152700219284617 0.27296787286818 0.115261589245889 0.130372700370424 0.0871432572904672 0.0932712698091459 0.0668305092053637 0.103968359899123 0.204216408432817 0.137322585803102
"haben" 0.102082258542529 0.226386953009171 0.132923485918418 0.0859346760058108 0.0879498375514765 0.0754722853319224 0.101190528566526 0.0883887379812875 0.171407296049905 0.234696469392939 0.0902943029938205
"hatten" 0.176723049734915 0.053267518355099 0.160220273205236 0.142542438771543 0.109678620946547 0.147054246677663 0.153985586949062 0.178933298840167 0.0316120013206792 0.171704343408687 0.103462222180419
"kam" 0.132816701974688 0.056818686245439 0.157846639528122 0.150044672391098 0.159344411563852 0.134605209921882 0.109109787323906 0.116414435389988 0.0175622229559329 0.161544323088646 0.132619757522174
"wo" 0.100984599848523 0.151812427312032 0.124615768048517 0.0982110582923552 0.14278914802475 0.115153589990974 0.0941511874488548 0.0862329151036951 0.120125605018581 0.117856235712471 0.12697636358506
"nichts" 0.16025816932483 0.0994327009295182 0.125802584887074 0.123445844103585 0.101400989176996 0.091811646073885 0.156625339868188 0.0754538007157332 0.0906210704526136 0.145288290576581 0.108165050461347
"diese" 0.118547138952614 0.129617627997408 0.1056266986316 0.0770683999099732 0.151066779794301 0.129936821138464 0.100310610926817 0.155219247186651 0.137687827974514 0.139192278384557 0.0658395959329941
"mehr" 0.0998869411545174 0.139383339695842 0.131736669079861 0.106395313150051 0.0941580613786396 0.094145840465594 0.100310610926817 0.103479498124434 0.116613160427394 0.117856235712471 0.161777292863928
